Position, Company, Location, Job Type, URL
Senior Associate Credit Portfolio Management (Credit Risk Policy & Strategy), DBS Bank (Hong Kong) Limited, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoKL3yreyc373emyln30IC9pivmZ_77V_Mh42I9NjOqHR2yB415Zj4UX5Fv6QRm9CrbfwBMTrlaMMEoaKQxp64YQlVo7aZGRgOaHxLX3Q9bXGZaImhsXyQIjOXWnh9saHJ7vaaJD7hTqyBixiSuy-XWrb-JGrnW1FF3J8d8Vq1n4U5fXl6G4GBqkXsgBHWi5SfTarNJdwBEkkvf8v3I_SZcZw7n0mfOA6ZWcz7He9Rt6z6JjB1uTHsuLgUTdG0ngx5yz-BgSLhD3tnn9RCoJrEhz9yx_Zu7e9K8LyfP5MYB5jkWiU2xoyvecYr3aUCQphDXpb-NCLrrKpM8CPxwb7iAFsNSm6R3tFOI4OBModlCpjjNo7yq6px_p2AfR3HUxacfyeWM12gZrMHefCqUGbg6EJyibXtl5YjgGgJA6ltf3mJWxzYUZWG9LYbzDWIvB_0VIJoHEX8kYVhR4Hgg5E4nRzhen_mvQB1MoiiA6kX-XjU3C3cEJJNaJitNuxtet_swiasmc8Zvll63M91nZjjkIjH7uSovvuKuFY-21nsq83cQ235Ua7qztPtHAwXJQtXJ2UsrfcJt7L6DFUtu-4UyOIZVara66P8I6kdyWRztPrbWeR91ikbbiLZRuWM1gQwKbqRNZK4nUdmzG2etCfVsjjD6P0CW5HiMpDNveQHZfDEb5eGDzKj51qF9Bn-2ZmO1FhJINQwe6HGr4Y4RkUJDq8j2f1t3O_mUPTcYOYFbuX6e4xbRVpMkbFLAUMpj-bPVqQZo046ezwuS8sy3rC_DC&xkcb=SoCE-_M3LY99IAxYA50IbzkdCdPP&p=4&fvj=0&vjs=3
Software Quality Engineer, BBPOS Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=c91614b1631cf1bf&fccid=11bb1a48d86c57f5&vjs=3
Senior Manager (Software Engineering), Classy Wheeler, Hong Kong Science Park New Territories, $40000 - $65000 a month, https://www.indeed.com/rc/clk?jk=db3d64fca3766b58&fccid=7e57982cb894da40&vjs=3
Senior Research Assistant/Research Assistant I in the Department of Medicine, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=f6c8456968ee5d71&fccid=4101b27de861d291&vjs=3
Wealth Management Structured Product and Derivatives Structuring Product Development - Associate, JPMorgan Chase & Co, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=4a26cf08ddb2081c&fccid=c46d0116f6e69eae&vjs=3
Computational Scientist (ES-CPAS), Cluster Technology Ltd, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=5c84db031424541e&fccid=f1943ec5b4031bab&vjs=3
Data Engineer, Classy Wheeler, Kwun Tong Kowloon, $17000 a month, https://www.indeed.com/rc/clk?jk=076f2353e5e862df&fccid=7e57982cb894da40&vjs=3
Full Stack Web Developer, Pacific Cloud Computing Ltd, Causeway Bay Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=15ad7974ef8a9437&fccid=76d3dbeb796cf8c0&vjs=3
Engineer Transmission Network, 中國移動, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=01c6bc3a1e9f8dcf&fccid=3e35b312a0bacf8b&vjs=3
Web Developer (C++ Linux Shell Script over $45K), CL Technical Services Limited, Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxQOuBQI3kpm4B0kDdQuisoCc47qsN3OsRr3X-E6ELfMsT4ikPYw2aBuQ6JHjYPTLUfcwPCBQKeQlgHNyp3cP3ESRZmhP9B9iKj7UNhdm6LbGkt_W0ysZTNypdWoRCY3TU_VSEnJm9Lgodgzbf5PaPcatmFWfixkxX2o8M2YQ2pIPD2lE0ttAcUpgAhv2vRFJnhbA6v1VJBxeERGEIcd40Mp8u1A3ygzuTav-fjx0mLMN7Bn6zcTpfzXUKvOLPjH2iOTq5km0hd5kssApFloN8JNkCQcj3CtDQUi6t0kNmEm81Q2qJ_-00nSGF8lO4pZSjJ4_vWFfJmIm-UAxMrV79_6n9cmj08VRn0OKstTDyMZ0PQnYxquuWYTFjT5KExXO7kSdJEOr8xZWCODw7piqDXVTnsxIPAy-yLnWT5-4aGcqaZ6aMwEhAVSTlKMRvi-5OFKoVn4asTmYUMcsr0Q9U1R-JkMH5QksmK7dZkvAPlzUDWnv_1WnNV3ihBtZrq-6l5gWKpIjyIsrad1V7Rs8aG7heppcS27dDQi3ijbuW1uvUy3A3ieo2w-BAC3i-ABjlzsG_jx9eEosC528DqAOl-TGagpxhirRD5OtonIdl7y0bhYbfbjH1Pmari6UpKUrgSsGHh1b-ThzSsG3V9JBlb-h7asx1fp0oroHsNRrR37E2SX02EQhPWP&xkcb=SoBt-_M3LY99IAxYA50HbzkdCdPP&p=13&fvj=0&vjs=3
Software Engineer, Recolo Limited, Hong Kong, $150000 a year, https://www.indeed.com/rc/clk?jk=d14eb8677da8cf3d&fccid=0354b0360fb21850&vjs=3
Data Analyst, Haeco, Lantau Island New Territories, N/A, https://www.indeed.com/rc/clk?jk=02ed2a10d261bdb9&fccid=a2e84ae882c44e26&vjs=3
HK IT Graduate Arabic speakers, Silicon Valley Associates Recruitment (Hong Kong), Hong Kong, $280000 a year, https://www.indeed.com/rc/clk?jk=adb60313ef2cc944&fccid=dd616958bd9ddc12&vjs=3
AI / Computer Vision Engineer, ASMPT, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=b8490fdb4e791217&fccid=d5261dd18eef7e59&vjs=3
Software Engineer System Development, China Merchants Securities 招商證券, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=9547dc79f1c988d0&fccid=89c7b6c450d100bc&vjs=3
Trade Support Engineer, Recolo Limited, Hong Kong, $100000 a month, https://www.indeed.com/rc/clk?jk=8f361fb9610d0e52&fccid=0354b0360fb21850&vjs=3
Lead Python RAD Developer - Front Office - Derivatives, Captar Partners, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=fa9528da3ec70556&fccid=78362f15c41b8bbc&vjs=3
Business Analyst (Banking Industry) (1-6 yrs. of exp) (20-45k) (URGENT), Manpower, Hong Kong, $45000 a month, https://www.indeed.com/rc/clk?jk=6a6c6dbe1a2df799&fccid=1a17983a910f73d8&vjs=3
Data Analyst, A.S. Watson, Fo Tan New Territories, Full-time, https://www.indeed.com/rc/clk?jk=1242c6129aaa3ea3&fccid=1f593f8528f0c819&vjs=3
Data Analyst, Eames Consulting, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=ef61cf67783715c1&fccid=24c447c31c21bfaf&vjs=3
Data Scientist, Kingfisher Recruitment Singapore, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=80892cf8dcbc1b53&fccid=b89a25553b0e14d4&vjs=3
Trading Operations Associate - Quant Trading Team, Crypto.com, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=759444ea621f0f1e&fccid=18bfd14af40ab66a&vjs=3
香港STEAM老師(兼職), Little Scientists Education Group Limited, Hong Kong, $250 - $500 an hour, https://www.indeed.com/company/Little-Scientists/jobs/%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-f5f195406fc883ad?fccid=97b89b0e1bed6dbc&vjs=3
Junior Programmer (Welcome Fresh), Seamatch Asia, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4397e9304d40f18c&fccid=f4b6db984c9a7118&vjs=3
Hong Kong - Cyber Security Graduate Programme, FDM Group, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=d057a1f6c3bf49b6&fccid=2525ee368b671cd8&vjs=3
Strategy & Consulting - Data Science Manager, Accenture, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=7d7c88f6b0f232e2&fccid=a4e4e2eaf26690c9&vjs=3
Lead Python RAD Developer - Front Office - Derivatives, Captar Partners, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=fa9528da3ec70556&fccid=78362f15c41b8bbc&vjs=3
Business Analyst (Banking Industry) (1-6 yrs. of exp) (20-45k) (URGENT), Manpower, Hong Kong, $45000 a month, https://www.indeed.com/rc/clk?jk=6a6c6dbe1a2df799&fccid=1a17983a910f73d8&vjs=3
Data Analyst, A.S. Watson, Fo Tan New Territories, Full-time, https://www.indeed.com/rc/clk?jk=1242c6129aaa3ea3&fccid=1f593f8528f0c819&vjs=3
Data Analyst, Eames Consulting, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=ef61cf67783715c1&fccid=24c447c31c21bfaf&vjs=3
Data Scientist, Kingfisher Recruitment Singapore, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=80892cf8dcbc1b53&fccid=b89a25553b0e14d4&vjs=3
Trading Operations Associate - Quant Trading Team, Crypto.com, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=759444ea621f0f1e&fccid=18bfd14af40ab66a&vjs=3
香港STEAM老師(兼職), Little Scientists Education Group Limited, Hong Kong, $250 - $500 an hour, https://www.indeed.com/company/Little-Scientists/jobs/%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-f5f195406fc883ad?fccid=97b89b0e1bed6dbc&vjs=3
Strategy & Consulting - Data Science Manager, Accenture, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=7d7c88f6b0f232e2&fccid=a4e4e2eaf26690c9&vjs=3
Junior Programmer (Welcome Fresh), Seamatch Asia, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4397e9304d40f18c&fccid=f4b6db984c9a7118&vjs=3
Hong Kong - Cyber Security Graduate Programme, FDM Group, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=d057a1f6c3bf49b6&fccid=2525ee368b671cd8&vjs=3
Business Training & Development Intern, AIA, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=86866bff69a0f950&fccid=004041685e219574&vjs=3
Assistant Manager/ Manager Actuarial Reporting & Analysis, Bowtie Life Insurance Company Limited, Wan Chai Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=fa2440edb013a92f&fccid=84631846fac01d8d&vjs=3
Senior D1 Trader - APAC ETF Focused, Citi, Central and Western District Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=a7d1c196b40f5bf9&fccid=5bcd1ef0a7f4fb99&vjs=3
Assistant Vice President Digital Innovation, FWD Insurance, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=67b0a4f5fd7543c8&fccid=b6615eee465292e9&vjs=3
Machine Learning Engineer (Up to HKD 1 mil), Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=81169c1b682c21eb&fccid=77087bd1709a8148&vjs=3
Senior Backend Software Engineer, Bowtie Life Insurance Company Limited, Remote in Wan Chai Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=8a8d8f831d57fc8b&fccid=84631846fac01d8d&vjs=3
Software Engineer, Wizpresso, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=97953778a18d2e46&fccid=dafb09b4ae15654b&vjs=3
IT Technician (holding the functional title of System administrator), Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=af39c324352e390c&fccid=4101b27de861d291&vjs=3
Data Analyst (Data Management), Wheelock Properties (Hong Kong) Limited, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=afabdeb007ed8901&fccid=25c05daa658599c4&vjs=3
Backend Engineer - Mox, Standard Chartered, Hong Kong, None, https://www.indeed.com/rc/clk?jk=cbf6eb5b6148a20e&fccid=5249cd8e17163cb5&vjs=3
Consulting - Enterprise Risk - Manager - Hong Kong, EY, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=9730ccd4b03564ed&fccid=1544766d4c2915b0&vjs=3
Postdoc/Research Assistant, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, N/A, https://www.indeed.com/rc/clk?jk=69021d42b096a0c5&fccid=d06334a15b40ba2f&vjs=3
Solutions Architect / Project Manager / Consultant (Video Analytic VA) - IC, Classy Wheeler, Quarry Bay Hong Kong Island, Permanent, https://www.indeed.com/rc/clk?jk=11bfcc9e778060bd&fccid=7e57982cb894da40&vjs=3
Graduate Program: Production Management, Wiley Edge, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=030a7e27ad900a0e&fccid=f1558751352c54a8&vjs=3
Cloud Engineer | Up to 45K | IT Solution Firm, The Hong Kong Internship Platform, Hong Kong, $45000 a month, https://www.indeed.com/company/Hong-Kong-Internship-Platform/jobs/Cloud-Engineer-778adc0055ee892f?fccid=1e0b772d443be373&vjs=3
Market Data Developer â€“ Global Hedge Fund Buyside Firm (Hong Kong), BAH Partners, Hong Kong, $65000 - $170000 a year, https://www.indeed.com/rc/clk?jk=f04789935eb8460e&fccid=031fcbd781d7a179&vjs=3
Bioinformatician, Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=c929d590030ece53&fccid=31670bef3ae6497b&vjs=3
Option/ Derivatives Quant Trader Hong Kong, Crypto.com, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=cefc60e16d820abf&fccid=18bfd14af40ab66a&vjs=3
IT Officer/Assistant IT Officer, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Fresh graduate, https://www.indeed.com/rc/clk?jk=66473b32c2682d13&fccid=d06334a15b40ba2f&vjs=3
Assistant Manager AI Scientist, Prudential plc, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=2ba9d0d1b97c27b9&fccid=a88b8a0fd9c24f34&vjs=3
Backend Developer, Bull.B Tech, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=e9179b8f0cb93c57&fccid=de00033292503c04&vjs=3
Prime Services System Developer - Inventory & Pre Trade, BNP Paribas, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=52fb4abd33566acf&fccid=1392500f835bba92&vjs=3
Web Developer (Linux Python or C++ over $45K), CL Technical Services Ltd., Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZyeUXg36jB7V4SHM_u3m54eedKvJGaXAQDFlyPEia9-ADcotfSbDkmgFQ1G5RkAVyozSl4YLIbg2pU5d0jh4Kb_kl3gDOMGDejtf86xGeNhRasbjh6xYVD5iCYWIgZnRwizHts3jLZ77srrRg72B2_IOnkLiFjJdk52wk25C-atrBwRl-dXsOT9RM7dm7_LHUHbr5cH-KClPRDeYLpy_Wb-DEwa8UeWj_nxE5b7aWgXEaNJg1y46USUdGzIrST1Pnt_QymN_mlOUI4GQovc9kP67G01huUZZTwqOg906F54hrZpEtpch-zxeTw5IdvCdYvH4B4dWmf1dcrXGCuffpsON37KdnlkE5EUt1NfO02ToO6T5iJRsA1Pe3w42yVE2C5WnwuIGzxf2KSkE9durNd7CenXcHevX1kTkVMDAJzIxYRfQ4OnAEa874AhZHakSduanp2KM6AzTTKS4R18WMnK-A-XGFyEKeRocBK2or4vzSpwBeErHce0mdwP9dJY59-SggkM_kA6UMt_WW18aOkbxyZhGz8YrLtVe_8GhGKybkV2pPxoRE-J-y36-mtuzKpQ02KlLBh1aCegFp_H786DBk1KnFpXihGpSkJzFXlaAF1XYLado5Pt5MMeX_Z0T33JFfHnFAsWhaeqfLlnBJzXi6NKO7wsKK52MiIUpX1GiDsqF4HPCw1ULZoZ4TB_drXoHuXIeEYLkXgaArBecslmWyAodLMUvlUC5C6Rj5KCQt0IJhiVi1MsGJBn9c7TsP4UaR2Evgct5hMD3o-ztgxAubAzKLrUKYAeswd9x63HYzgHGIzNuyqGGU-Yyq2MPtilJuQXF3FmW7kPf_AtMsl4pIq1mGZdpCg==&xkcb=SoAl-_M3LY97grzUlJ0IbzkdCdPP&p=2&fvj=0&vjs=3
Software engineer, LR Construction Technologies, Kowloon Bay Kowloon, Full-time, https://www.indeed.com/rc/clk?jk=0296e86b422bafb2&fccid=7b219f9dbeb9ca9a&vjs=3
Unreal Engine Developer/Engineer, Blockchain Solutions Ltd., New Territories, $24000 - $30000 a month, https://www.indeed.com/company/Blockchain-Solutions-Limited/jobs/Developer-b4773bfd24239b98?fccid=594e6f7124ab98aa&vjs=3
Process Analysis Manager / Assistant, Eternity Consultants, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=c678b511d4ecb7f4&fccid=4e248c321835774c&vjs=3
Credit Risk Modelling Manager / Senior Manager, OCBC Wing Hang Bank, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=cc04b8d75036e88d&fccid=f23ff5efbfaed863&vjs=3
Signal processing engineers, DESCAMPSTECHNOLOGY, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=bf234b66ae06a9e7&fccid=1ad62762c592235d&vjs=3
Research Assistant I/II (Six posts), The Education University of Hong Kong, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f28003670cbadf96&fccid=637535c2e63ccdbf&vjs=3
Data Scientist, Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=6053bbdd7b8097eb&fccid=31670bef3ae6497b&vjs=3
Full-stack Developer (Finance Central area) - IC, Classy Wheeler, Central Hong Kong Island, $30000 - $50000 a month, https://www.indeed.com/rc/clk?jk=26d295899e00ea04&fccid=7e57982cb894da40&vjs=3
Senior Manager/Director Data Science, FWD Insurance, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=b2a5ebf35fa1224c&fccid=b6615eee465292e9&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXln6BiVdi9OsI-Ff3d7mHj2TYtlUKj7kNRDHJipmWd8pM92GvrCcLMCzpa3oNpxJH-k2sdnppjTbEV3vKNVORDEWrZ-kxZzYdXqDG8b8Y09sHw1GcRa3elTkx3qEd19qdZZMvjgYEuCBEJMewUY3iTrky9kcMJ1E1JSrXl_-43N1XJnVjZUUYjX5WOtIMTH_rKlxF-CMjlX2J5TqRKP9MId2f_8qWF1cvoXfXyS8yKY7AJ3jwNwbufhFJOWUiRCuUaYgUwRsuIYiOfoo7Qusv1tFm0tPb85GqrEowz6dEEIZqwknh-B_aHGGKlxegKp5g9mcdVjsROs_Z9lEBPM0Lck2oQz1AI_VIY1YTggtHthyZ6imuoAeHbWZJhztjzFHC4obOOqVTP9wh1aOhv6gUvlVmxZrwlXDFNjkUkWkwOpdu10KDYKQaTQE01ubyqmvxhelU8Iq4AiuqFVEKnw3OwLUnru5YMnsgpTpmEtvClTVu9FiJevmud8lbjgMuHex2qrqB2zvPqr2cF7vDXlzEyNP-QMZpkFwzy8yNAVOEdq_J3GwV8cc0p9uwqnlmsNTyA==&xkcb=SoB4-_M3LY97grzUlJ0GbzkdCdPP&p=12&fvj=0&vjs=3
Data Analyst - Corporate Banking - Up to 75k monthly, Michael Page, Hong Kong, $75000 a month, https://www.indeed.com/rc/clk?jk=e48b1fec13da547c&fccid=77087bd1709a8148&vjs=3
Consultant / Project Consultant (Statistical Hydrology / Computational Hydrometeorology / Weather Modeling), Arup, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f150351942a61178&fccid=38c0d5e4f2a99768&vjs=3
Senior Business Analyst - IC, Classy Wheeler, Ngau Tau Kok Kowloon, $30000 - $40000 a month, https://www.indeed.com/rc/clk?jk=34a44d25da0ca406&fccid=7e57982cb894da40&vjs=3
Information Security Specialist - CK, Classy Wheeler, Wan Chai Hong Kong Island, $50000 - $65000 a month, https://www.indeed.com/rc/clk?jk=38c89192c047c9d6&fccid=7e57982cb894da40&vjs=3
Senior /Customer Data Analyst, 中國移動, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=ed39e0de811c3fed&fccid=3e35b312a0bacf8b&vjs=3
Assistant HK Index Manager - Hang Seng Indexes - Hang Seng Bank (HK), HSBC, Central Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=ed2ca4c3afc1258c&fccid=04c9b139c84ea1b5&vjs=3
Software Engineering Lead, SilverStrand Executive Search Limited, Hong Kong, $65000 - $90000 a month, https://www.indeed.com/rc/clk?jk=e12361e5d0eb5f3a&fccid=9566ab9e06b393ab&vjs=3
Senior Data Scientist, Pacific Careers, Remote in Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=8d47d759c078c753&fccid=8aa104e7f8db0cd3&vjs=3
Senior Investment Analyst, AXA, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=80aad5a5962f126f&fccid=753062d67d31c43a&vjs=3
AVP/ VP Market & Quantitative Risk Management, Bowen Partners, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f63bc14f44a4bbe4&fccid=93b37d48687ab641&vjs=3
Full-time/Part-time Research Assistant I/II or Student Research Assistant, Hong Kong University, Pok Fu Lam Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=855ed22d50b18d5b&fccid=4101b27de861d291&vjs=3
Research Assistant Professor / Post-doctoral Fellow, The Hong Kong University of Science and Technology, Clear Water Bay New Territories, N/A, https://www.indeed.com/rc/clk?jk=2627ef2051e227e8&fccid=4650d78f3d4a16d3&vjs=3
IT Officer (Academic Systems) in the Information Technology Services Unit, HKU School of Professional and Continuing..., Pok Fu Lam Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=ec4b36c39e79886a&fccid=eff165e52a926ffa&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXg_qB25EomYX88KInw9P8HpFbZPXbk-CcUyY5jaImm-je7YcatawVwoe2H50M3w4fWZxVwLUbJGJoTnY1T7-UeSL0Yul_Grs1_Bppa92_Qj9Q-frPsFe2uorTb9mXs2QzoO0H_auMyAJqFXrcrb-Mf2H9vJFHH-LLWxY0dTatO8R0ni2XMpF8jQdYqjR6NYfOnRp_o6HUqLF_AtJNiO9-RAypPW7y4vD5XCm4LfPk9GET42mlhnP995MdGGwefIBcEHkM6o-8QMD38ZulPULvq797aKoKtiUav3fx_uzaLAz7xVVCUjzdP7DHkJ0GPOo8NWuhbH7R6us9j1lCIuX6cO28ypF6ChqnJyQ3ZiuSunxztnpreXztwd7PVf7Xcrr1oCLYSJ0xHzfs3sZ9OMLAI6TymJINPt3mJilo_Mh4AU7Fvw3OW7gYJN42FwQFYJ4VQPifbPIOzOv5BDGx0Jt07_O5h8Vbj9aH0FSGkZyGslPq7ag7LB9yovunRTqbmB1N-LDmKr_xou-GG5yUcl3Azy0qxXurd8R5qXHOhoK93r6Wn7leuQOBoCpFuVHRKkOMg==&xkcb=SoCp-_M3LY97ahRBUR0abzkdCdPP&p=11&fvj=0&vjs=3
HRIS Senior Manager, Rosewood Hotel Group, Hong Kong, None, https://www.indeed.com/rc/clk?jk=1d2e21a0ef42dd08&fccid=530ddc7cbe93e3ef&vjs=3
Post-doctoral Fellow / Senior Research Assistant / Research Assistant I/II (4 posts), The Education University of Hong Kong, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=6fd28ad28723395d&fccid=637535c2e63ccdbf&vjs=3
Associate Trainer (Financial Markets and/or FinTech), Kaplan, Hong Kong, Part-time, https://www.indeed.com/rc/clk?jk=96224d7c698d5904&fccid=4ffdd90de5b0ef8f&vjs=3
Consultant (S&P 500, Robert Half, Central Hong Kong Island, Permanent, https://www.indeed.com/rc/clk?jk=80f957d9734be1aa&fccid=bc2f0862932e35da&vjs=3
Data Scientist, OmniSource Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=3762259dcdf5b13c&fccid=eb1ef6c65c9e78f9&vjs=3
Big Data Leader - 60k - WFH, Robert Walters, Remote in Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=d3b2357fc2d30f89&fccid=f01c2f55ec3054bf&vjs=3
VP/Director â€“ Quantitative Analyst, Unicorn Advisor (HK) Limited, Hong Kong, $90000 - $160000 a year, https://www.indeed.com/rc/clk?jk=6d1f59deaa26a880&fccid=031fcbd781d7a179&vjs=3
Production Management Manager, HashKey Digital Asset Group Limited, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=e6b0932f7dad47ba&fccid=409bf7f826d0da72&vjs=3
Analyst Programmer (Web Applications), Classy Wheeler, Lai Chi Kok Kowloon, $20000 - $35000 a month, https://www.indeed.com/rc/clk?jk=76ce4642235e9e64&fccid=7e57982cb894da40&vjs=3
Data Scientist x 1, Pacific Careers, None, $52000 a month, https://www.indeed.com/rc/clk?jk=9cc5c9817ede6b39&fccid=8aa104e7f8db0cd3&vjs=3
Senior Unreal Engine/ Unity Developer - Blueprints, Michael Page, Kowloon, $45000 - $55000 a month, https://www.indeed.com/rc/clk?jk=2ddaae0a562741ec&fccid=77087bd1709a8148&vjs=3
Big Data & AI Platform Architect, Bank of China (Hong Kong), Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=9d43dde113b05b67&fccid=82a924ef8a1e6217&vjs=3
Machine Learning Engineer - Property, Robert Walters, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=c5aa1abe533004cc&fccid=f01c2f55ec3054bf&vjs=3
Web Developer (C++ Linux Shell Script over $45K), CL Technical Services Limited, Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxQOuBQI3kpm4B0kDdQuisoCc47qsN3OsRr3X-E6ELfMsT4ikPYw2aBuQ6JHjYPTLUfcwPCBQKeQlgHNyp3cP3ESRZmhP9B9iKj7UNhdm6LbGvpmjBDbAm-mi1FVPXGaBGpNIqpuMYPpzTOF6ZJpKAqzGTf_vtBgggXO3YD37Rs2qU8usyRbKexog_6oLl_RDqnE4cCDIjvEt4RKmR9NdMQ61rsmuRxFlKZvU3atKtyPwfCXOzXJ8MIfhM7JzhyGeNraYlwf4ywu-Mxf30gkQAxiccdigDNf3xDDW3Jnk0tDyxzpCsfKjvIXx7OR9J5ddYJD_CsGDynOGahAfxj6DFKFHfeMQsxNqBOPwynCrAqIg2xjzu8np5LtnikFfHbuA4P9ICjq_XLr9Ow8g1e2um52HbB-69c_DB-wpABsObOwEHTbreS6R5aIm1nHJWG4UMpa0O1I1y0JVemZWMXzvmcZqufbH_A61hnPdDHvK0f0sAl2Iq65oJO5Ok3OHIM6wOTssHW_9sUNMyv_wFV43H_qrUH9mOulZDsI34Z6CoTAe4wRUUb2jRLt7iy2IxnsNMebSqQvY3f3nLvOuJ_9VyleqfAIm-J6rV4UGzh0cITCrhTji4oq4hIOKop-41kkwFxsVwe5Vl8LYlGzNmretY_HyljIiAzk4tqR_LUraR1qb7-lACKFpsh7&xkcb=SoB5-_M3LY963YxYA50FbzkdCdPP&p=10&fvj=0&vjs=3
